url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/nature/article/lion-aid-stand,Lion Aid Stand,Learn how you can help save animals,Unknown,,,1123,
https://kids.nationalgeographic.com/nature/article/chincoteague-pony-swim,Swimming Ponies!,Read about the famous Chincoteague Pony Swim. The annual event is an effort to control the area's feral pony population.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1916,
https://kids.nationalgeographic.com/nature/article/coloring-book-animals-a-to-i,Coloring Book: Animals (A to I),Click on an animal below to get the printable version.,Unknown,,https://i.natgeofe.com/k/a6ab33de-baae-4f8c-ad5f-3b752b7ef6b0/Coloring-Book-Tile-1.png?w=374&h=210,307,
https://kids.nationalgeographic.com/nature/article/coloring-book-animals-j-to-z,Coloring Book: Animals (J to Z),Click on an animal below to get the printable version.,Unknown,,https://i.natgeofe.com/k/6fc2546e-7564-4fff-bd81-d81f7af370fa/Coloring-Book-Tile-2.png?w=374&h=210,322,
https://kids.nationalgeographic.com/nature/article/wild-hamsters,Hamsters: From the Wild to Your Bedroom,,Unknown,,https://i.natgeofe.com/k/f8d9c848-d28c-43fe-9b7a-fbb3affbc413/hamsters-black-bellied-square.jpg?w=374&h=374,1672,Pets
https://kids.nationalgeographic.com/nature/article/how-to-speak-dog,How to Speak Dog,"How to Speak Dog will help you understand what your dog is trying to tell you when it growls, barks, or jumps around. Learn the hidden language of your pup!",Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",35,Books
https://kids.nationalgeographic.com/nature/article/weasel-rides-woodpecker,Weasel's Wild Ride,A weasel has a wild adventure on the back of a woodpecker.,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1327,"Animal Behavior, Exploration"
https://kids.nationalgeographic.com/nature/article/leaping-lemurs,Leaping Lemurs,,Unknown,,https://i.natgeofe.com/k/6ef539f7-0673-41dc-885a-b3a30b962753/00000148-17f9-d4cf-a3de-57fdd8b50001.jpg?w=374&h=210,547,Aye-ayes
https://kids.nationalgeographic.com/nature/article/scientists-in-costume,Scientists in Costume,,Jed Winer,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2570,"Whooping cranes, Giant Panda, Hippopotamus, Bears, Emperor Penguin, Moose, Emotions"
https://kids.nationalgeographic.com/nature/article/ooey-gooey-creepy-crawlies-,Ooey Gooey Creepy Crawlies,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",3834,Bacteria
https://kids.nationalgeographic.com/nature/article/redwoodnationalandstateparks,Redwood National and State Parks,"Craning your neck, you look straight up at a ginormous redwood tree that’s the height of a skyscraper. The dense, misty forest you’ve entered contains thousands of redwoods, the tallest living things on Earth. And the trees aren’t the only jumbo-size attraction in these woods. Peering down you spot a slimy, yellow banana slug that’s as long as your hand! You’re in California’s Redwood National and State Parks, a real-life land of giants.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",2013,
https://kids.nationalgeographic.com/nature/article/-build-a-butterfly-garden,Build a butterfly garden,Attracting these cool creatures to your yard is one way to protect the Earth.,Unknown,,https://i.natgeofe.com/k/752e7faf-cf16-45af-a1e6-003c672735b8/OG_Garden_Butterfly-Garden_KIDS_0223.jpg?w=374&h=248,1923,
https://kids.nationalgeographic.com/nature/article/make-rock-art,Make Rock Art,Humans have been carving and drawing on rocks for thousands of years. Find rocks in your neighborhood and use them as a canvas to make beautiful art of your own!,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",398,
https://kids.nationalgeographic.com/nature/article/whopping-wall-of-walruses,Whopping Wall of Walruses,Whopping Wall of Walruses,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1425,
https://kids.nationalgeographic.com/nature/article/scientist-superheroes-fight-killer-fungus,Scientist Superheroes Fight Killer Fungus,Scientist Superheroes Fight Killer Fungus,Unknown,,,2300,
https://kids.nationalgeographic.com/nature/article/raise-awareness,Raise awareness,"Mission Animal Rescue is a worldwide effort that not only educates about our most endangered species, but also teaches how to rescue them! We've got activities to help you raise awareness about endangered species to make the planet a better place. The activities can be tailored to support endangered species in general or a specific type of animal. It’s up to you how you customize them.",Unknown,,https://i.natgeofe.com/k/9f4fb7dd-9d7d-4665-92e8-d14fb2ee482a/african-elephant-mom-baby.jpg?w=374&h=250,3768,Environment
https://kids.nationalgeographic.com/nature/article/10-cool-reasons-to-save-lions,10 cool reasons to save lions,"For all of their roaring, growling, and ferociousness, lions are family animals and social in their own communities. Here are just a few of the reasons these big cats need our help.",Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2931,Endangered Species
https://kids.nationalgeographic.com/nature/article/holiday-cards,Printable Holiday Cards,,Unknown,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",929,Big Cats
