url,category,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/wacky-weekend/article/weird-waters,wacky-weekend,Wacky Weekend: Weird Waters,"Discover the strange waters of Colombia, Thailand, and Spain when you dive into the images of rivers, lakes, and other splashy spots in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/e002761e-c5ae-4692-820a-7c5b6bd661ff/ww-weird-waters-lake-natron.jpg?w=374&h=210,25,"Rivers, Lakes"
https://kids.nationalgeographic.com/wacky-weekend/article/hilarious-hotels,wacky-weekend,Wacky Weekend: Hilarious Hotels,"Take a virtual trip to Sweden, Tanzania, Mexico, and more to see some of the most bizarre hotels around the world in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/867bb8d0-34b7-42b0-9d7b-5df615e6d4d4/ww-hotels-manta-resort-tanzania.jpg?w=374&h=210,29,Hotels
https://kids.nationalgeographic.com/wacky-weekend/article/african-animals,wacky-weekend,Wacky Weekend: African Animals,"Get to know giraffes, springboks, and other amazing animals that call the African continent home.",Unknown,,https://i.natgeofe.com/k/08020b95-eaa1-4b5c-b624-b76e84455c5f/ww-african-animals-baboons.jpg?w=374&h=210,50,"Hippopotamus, Pangolins, Giraffe, Baboons, Meerkat, Gray crowned cranes, Elephant Shrew"
https://kids.nationalgeographic.com/wacky-weekend/article/primates,wacky-weekend,Wacky Weekend: Primates,"These awesome animals are letting it all hang out. Get the facts on mountain gorillas, orangutans, spider monkeys, and other primates in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/8e488687-43e6-4e5a-ae03-ed2ec127d8c5/ww-primates-macaques.jpg?w=374&h=210,21,"Apes, Monkeys"
https://kids.nationalgeographic.com/wacky-weekend/article/flower-fake-outs,wacky-weekend,Wacky Weekend: Flower Fake-Outs,"These aren’t your ordinary flowers. Check out bizarre blooms that look like animals, movie characters, and more in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/ce4d9328-feff-4b91-8cc1-083fae2f8bbf/ww-flowers-bleeding-hearts.jpg?w=374&h=210,53,Flowers
https://kids.nationalgeographic.com/wacky-weekend/article/asian-animals,wacky-weekend,Wacky Weekend: Asian Animals,Maybe you’ve heard of Asian elephants and sun bears—but what in the world is a colugo? Or a siamang? Get fun facts about these and other Asian animals in the wow-worthy photo gallery below.,Unknown,,https://i.natgeofe.com/k/c92e09f9-5775-43b8-bd57-80993c148374/ww-asian-animals-long-nosed-whip-snake.jpg?w=374&h=210,66,
https://kids.nationalgeographic.com/wacky-weekend/article/frogs,wacky-weekend,Wacky Weekend: Frogs,"There are more than 4,000 species of frogs—and some of them are pretty freaky! Hop to it and check out the ribbit-ing photos of these totally awesome amphibians in the gallery below.",Unknown,,https://i.natgeofe.com/k/d6facd7c-a5f6-45bd-bfc4-5cb3d0461778/ww-frogs-tiger-striped-leaf.jpg?w=374&h=210,18,Frogs
https://kids.nationalgeographic.com/wacky-weekend/article/hidden-animals,wacky-weekend,Wacky Weekend: Hidden Animals,Don’t be fooled by these crafty masters of camouflage—see if you can spot the animals hidden in these photos. Can’t find them? Read the captions in the photo gallery below to find out which creatures are highlighted inside the images.,Unknown,,https://i.natgeofe.com/k/4518778a-d1f5-4df9-8781-802f634585f2/ww-camouflage-katydid.jpg?w=374&h=210,43,Camouflage
https://kids.nationalgeographic.com/wacky-weekend/article/reptiles,wacky-weekend,Wacky Weekend: Reptiles,Ready to slither into the supercool world of reptiles? Check out the bizarre cold-blooded creatures in the photo gallery below.,Unknown,,https://i.natgeofe.com/k/7d332ddc-d007-481c-8b81-bf869786ab81/ww-reptiles-african-bush-viper.jpg?w=374&h=210,37,
https://kids.nationalgeographic.com/wacky-weekend/article/kooky-furniture,wacky-weekend,Wacky Weekend: Kooky Furniture,"Furniture doesn’t have to be a snooze. Check out the crazy couches, chairs, and tables in the photo gallery below!",Unknown,,https://i.natgeofe.com/k/47428edd-7452-44bb-8d75-e7b07a0d7b78/ww-furniture-ice-chair-footrest.jpg?w=374&h=210,48,
https://kids.nationalgeographic.com/wacky-weekend/article/animals-of-madagascar,wacky-weekend,Wacky Weekend: Animals of Madagascar,"Madagascar, an island country off the coast of Africa, is a hot spot for amazingly diverse animals. Check out ring-tailed lemurs, chameleons, insects, and other awesome animals that call the island home in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/a6179f30-8747-47f9-a2ff-6916b13de70d/ww-madagascar-animals-flatid-leaf-bugs.jpg?w=374&h=210,53,Biodiversity
https://kids.nationalgeographic.com/wacky-weekend/article/nifty-noses,wacky-weekend,Wacky Weekend: Nifty Noses,"In the animal kingdom, not all noses are created equal. Some noses are so ugly they're cute! Check out the superb sniffers in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/16672485-0e67-43f9-9312-82963263e5bd/ww-noses-rhinoceros-viper.jpg?w=374&h=210,54,Nose
https://kids.nationalgeographic.com/wacky-weekend/article/far-out-fashion,wacky-weekend,Wacky Weekend: Far-Out Fashion,"Funny fashion isn’t just for pets on Halloween. People wear some pretty wild looks too. Check out photos of bizarre hats, hairstyles, and more in the gallery below.",Unknown,,https://i.natgeofe.com/k/15e4b80f-7b5c-4525-816a-da3b621e7a4c/ww-fashion-tea-hats.jpg?w=374&h=210,72,
https://kids.nationalgeographic.com/wacky-weekend/article/animal-friendships,wacky-weekend,Wacky Weekend: Animal Friendships,"A cheetah and a dog, an ox with a pig—no matter the match, these photos of unexpected animal friendships will melt your heart. Check out the photo gallery below.",Unknown,,https://i.natgeofe.com/k/3a6114f2-4a36-4f12-bd88-37ce5ceca323/ww-animal-friendships-cat-deer.jpg?w=374&h=211,42,Animal Friends
https://kids.nationalgeographic.com/wacky-weekend/article/strange-nature,wacky-weekend,Wacky Weekend: Strange Nature,"These photos are so far-out, it’s hard to believe they were taken here on Earth! Take a look at the strange nature pictures in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/11a219e4-a166-425b-87d7-d14958a3aa74/ww-nature-wave-arizona.jpg?w=374&h=210,40,Environment
https://kids.nationalgeographic.com/wacky-weekend/article/goofy-growers,wacky-weekend,Wacky Weekend: Goofy Growers,"You probably haven’t seen all of these bizarre plants and fungi in your yard, but maybe they’ll grow on you. Check out some freaky nature in the photo gallery below.",Rose Davidson,,https://i.natgeofe.com/k/968f4185-7394-4903-a8bf-a7cad0734e9f/ww-goofy-growers-birds-nest-fungus.jpg?w=374&h=210,14,"Fungi, Trees"
https://kids.nationalgeographic.com/wacky-weekend/article/animal-hairdos,wacky-weekend,Wacky Weekend: Animal Hairdos,Ever had a bad hair day? Then you might relate to some of these animals! Take a look at the hilarious animal dos in the photo gallery below.,Unknown,,https://i.natgeofe.com/k/e10bcd27-6080-43ba-9f83-da306f3add7e/ww-animal-hairdos-tamarin.jpg?w=374&h=210,46,"Mammals, Fur"
https://kids.nationalgeographic.com/wacky-weekend/article/freaky-sea-creatures,wacky-weekend,Wacky Weekend: Freaky Sea Creatures,Dive in with the supremely strange ocean animals in the photo gallery below.,Unknown,,https://i.natgeofe.com/k/edd8fbc9-aa14-48c5-a363-73c9cf8d228b/ww-sea-creatures-sea-pens.jpg?w=374&h=210,47,"Oceans, Fish, Crustaceans, Invertebrates, Mollusks"
https://kids.nationalgeographic.com/wacky-weekend/article/supersize-sculptures,wacky-weekend,Wacky Weekend: Supersize Sculptures,"Giant sculptures bring a quirky, playful vibe to cities around the world. Check out the photo gallery below to see some of the larger-than-life sights.",Unknown,,https://i.natgeofe.com/k/57e7c759-cb4b-4828-a2ae-7da4ec8aad8d/ww-sculptures-boots.jpg?w=374&h=210,33,"Arts, Photography, Travel"
https://kids.nationalgeographic.com/wacky-weekend/article/rain-forest-animals,wacky-weekend,Wacky Weekend: Rainforest Animals,"Lots of different animals live in our world’s rainforests, which are areas with warm weather, tall trees, and—you guessed it—plenty of rain! Check out the wacky animals that call this diverse habitat home in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/cc7450b1-e778-421d-8e35-f1c69cf20f5c/ww-rain-forest-animals-happy-face-spider.jpg?w=374&h=210,71,"Tropical Rain Forest, Rainforests"
https://kids.nationalgeographic.com/wacky-weekend/article/funny-animal-faces,wacky-weekend,Wacky Weekend: Funny Animal Faces,You’re not the only one who’s struck a wacky pose for a picture—even animals get caught on camera making some pretty weird expressions. Check out the funny animal faces in the photo gallery below!,Unknown,,https://i.natgeofe.com/k/baf4215e-517c-49b4-84f4-8e63cd5e5913/ww-funny-animal-faces-lemur.jpg?w=374&h=210,55,
https://kids.nationalgeographic.com/wacky-weekend/article/wild-desserts,wacky-weekend,Wacky Weekend: Wild Desserts,"Have a craving for something sweet? Treat yourself to the wild candies, chocolates, and cakes in the photo gallery below.",Unknown,,https://i.natgeofe.com/k/c31a449a-6ae9-4673-b624-2e0c4307b4a5/ww-desserts-snake.jpg?w=374&h=210,53,Food
https://kids.nationalgeographic.com/wacky-weekend/article/toilets,wacky-weekend,Wacky Weekend: Toilets,Bet you didn’t know toilets could be so loony! Take a look at the totally out-there toilets in the photo gallery below.,Unknown,,https://i.natgeofe.com/k/c5975eb4-eed2-4d29-8630-3da5f5e3e4ec/ww-toilets-glow.jpg?w=374&h=210,38,Water
https://kids.nationalgeographic.com/wacky-weekend/article/aussie-animals,wacky-weekend,Wacky Weekend: Aussie Animals,Check out these photos of bizarre animals found around Australia in the photo gallery below.,Unknown,,https://i.natgeofe.com/k/ae97a03f-e865-4374-a76c-8db20f7dd447/ww-aussie-animals-leafy-sea-dragon.jpg?w=374&h=210,37,
https://kids.nationalgeographic.com/moment-of/article/moment-of-pets,moment-of,Moment of Pets,,Laura Goertzel,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",180,"Domestic dogs, Domestic Cat, Rodents, Birds"
https://kids.nationalgeographic.com/moment-of/article/moment-of-elephant,moment-of,Moment of Elephant,,Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",147,"Asian elephants, Elephants, Animal Behavior"
https://kids.nationalgeographic.com/moment-of/article/moment-of-baby-animals,moment-of,Moment of Cute: Baby Animals,,Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",221,"Photography, Spring"
https://kids.nationalgeographic.com/moment-of/article/moment-of-yum-sweets,moment-of,Moment of Yum: Sweets,Craving a treat? Feast your eyes on these pics of critters enjoying something sweet. (One animal that you won’t see here? Cats—they can’t taste sweetness!),Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",0,"Bats, Green Iguana, Toucans, Lemurs, American black bears, Scarlet Tanager, Fruit"
https://kids.nationalgeographic.com/moment-of/article/moment-of-rabbit,moment-of,Moment of Rabbit,"Beware: These pics are ear-resistible! Rabbits live on every continent except Antarctica, including 29 species of wild rabbits and about 50 breeds of domestic bunnies. These perky-eared mammals are excellent at listening for predators then leaping away on their strong hind legs. Ready to meet a few rabbits? Hop to it!",Allyson Shaw,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,Photography
https://kids.nationalgeographic.com/moment-of/article/moment-of-play,moment-of,Moment of Play,"Party time! From tree-swinging orangutans to play-wrestling foxes, these seven critters know how to have a good time. Click through the photos to join the fun.",Laura Goertzel,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",0,"Lion, Sea Lions, Polar Bear, Penguins, Red Fox, Orangutans, Monkeys"
https://kids.nationalgeographic.com/moment-of/article/moment-of-bling,moment-of,Moment of Bling,"Grab some sunglasses to check out this glittering gallery of giant gems, jaw-dropping jewels, and flashy foods.",Rose Davidson,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",903,
https://kids.nationalgeographic.com/moment-of/article/moment-of-burrow,moment-of,Moment of Burrow,Snuggle down! Burrows are holes or tunnels that protect all kinds of animals from things like extreme weather and predators. Get cozy and dig into these photos.,Allyson Shaw,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",0,"Burrowing owls, Groundhog"
https://kids.nationalgeographic.com/moment-of/article/moment-of-cool,moment-of,Moment of Cool,"Critters like jaguars and hippos might be found in hot spots, but we think they’re supercool. Meet eight cute animals that live in warm places.",Laura Goertzel,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",13,
https://kids.nationalgeographic.com/moment-of/article/moment-of-tree,moment-of,Moment of Tree,,Laura Goertzel,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",957,"Animals, Joshua Tree"
https://kids.nationalgeographic.com/moment-of/article/moment-of-aww-moms,moment-of,Moment of Aw!,"Here are some crazy-cute photos of animal moms and their babies. From cuddly koalas to affectionate alligators, these pics will make you want to give your mom a hug!",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Koala, American alligators, Humpback Whale, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-joy,moment-of,Moment of Joy,"What makes you happy? We’ve rounded up 10 animals that know how to have a good time. From playful polar bears to silly stingrays to happy hounds, this gallery will put a smile on your face.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Animal Behavior, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-huh-4,moment-of,Moment of Huh?,"With computer programs, animals in photographs can appear to do just about anything—including ride a motorcycle! Check out tricky pics that'll make you do a double take.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Proboscis Monkey, Ocean Sunfish (Mola), Sea cucumbers, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-wow-snakes,moment-of,Moment of Wow: Snakes,National Geographic explorer Joel Sartore wants to document every captive species in the world in a project called Photo Ark. Check out some of his wow-worthy shots of snakes.,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",1111,Photography
https://kids.nationalgeographic.com/moment-of/article/moment-of-wow-2,moment-of,Moment of Wow,"No need to give these animals a pinch on St. Patrick’s Day—they’re naturally green! Click through to see frogs, luna moths, sloths, and more.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Mammals, Three-Toed Sloths, Frogs, Moths, Geckos, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-joy-2,moment-of,Moment of Joy,,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",895,"Predators, Mammals, Insects, Tigers, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-snooze,moment-of,Moment of Snooze,"Don’t hit the snooze button! These photos of sleepy sea lions, bears, frogs, and more are the perfect wake-up call.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Mammals, Iguana, Tarsier, Adélie penguins, Sea Otter, Red-Eyed Tree Frog, Koala, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-yikes,moment-of,Moment of Yikes!,"From the tops of trees to the bottom of the ocean, nature is full of strange and creepy creatures. We’ve rounded up 10 of the freakiest animals that are sure to make you say, ""Yikes!""",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Aye-ayes, Anglerfish, Common Vampire Bat, Crocodiles, Cheetahs"
https://kids.nationalgeographic.com/moment-of/article/moment-of-oops,moment-of,Moment of Oops!,"What’s your most embarrassing moment? From stuck squirrels to clumsy cats to fumbling frogs, we’ve rounded up 10 silly animals that were probably thinking, Oops!",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Hamsters, Tortoises, Goats, Carnivorous Plants, Domestic dogs, Photography, Animals, Bengal Tiger, Toads, Giant Panda, Frogs"
https://kids.nationalgeographic.com/moment-of/article/moment-of-yum,moment-of,Moment of Yum!,"Don’t keep clicking if you’re hungry! From snacking shrews to munching monkeys to grazing giraffes, these photos will make you say, ""Yum!""",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Animal Behavior, Giant Panda, Birds, European Starling, Chipmunks, Giraffe, Humpback Whale, Monkeys, Polar Bear, Brown Bear, Tortoises, Turtles, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-wow,moment-of,Moment of Wow!,"Nature is full of amazing plants and animals that come in all different colors and shapes. From mandrills to chameleons to peacock mantis shrimp, this photo gallery is full of creatures so crazy you’ll want to say, ""Wow!""",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Hummingbirds, Octopuses, Caterpillars, Mandrill, Shrimp, Nudibranchs, Birds, Chameleons, Poisonous Animals, Poison Dart Frogs, Parrotfish, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-huh-2,moment-of,Moment of Huh?,"Are you ready to be amazed and confused? From vampire deer to invisible butterflies to blind salamanders, these ten animals will make you say, ""Huh?""",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Salamanders, Butterflies, Parrotfish, Animals, Pelicans, Frogs, Clownfish, Caterpillars"
https://kids.nationalgeographic.com/moment-of/article/moment-of-huh,moment-of,Moment of Huh?,"From fairy circles to rainbow trees to zebra horses, these weird, wacky, and wild wonders of the natural world will make you say, ""Huh?""",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Animals, Goats, Caterpillars, Larvae, Rabbits, Algae Bloom, Mysterious places, Spiders, Bioluminescence, Eucalyptus, Wonders of the World, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-yikes-2,moment-of,Moment of Yikes!,"From the fearsome ogre-faced spider to the mighty colossal squid, these odd animals will give you the heebie-jeebies.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Fossa, Geckos, Eels, Fish, Squid, Giant Squid, Baboons, Bald Uakari, Spiders"
https://kids.nationalgeographic.com/moment-of/article/moment-of-brr,moment-of,Moment of Brr!,"Feeling chilly? Let this adorable gallery warm you up. From belly-surfing otters to diving foxes, these animals are truly cool.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Predators, Mammals, Insects, Snow leopards, Tigers, Giant Panda, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-eww,moment-of,Moment of Eww!,"Not all animals are cuddly, but every creature is an important part of our ecosystem. Slimy hagfish, scaly snakes, and icky insects are altogether awesome—even if they do make you go 'eww!'",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Cicadas, Seals, Snakes, Naked Mole Rat, Camel Spider, Scarabs, Fish, Insects, Arachnids, Invertebrates, Bacteria, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-eww-2,moment-of,Moment of Eww!,"Ick alert! We’ve rounded up ten of the grossest animals you’ll see this week. From flesh-eating vultures to toxin-spraying beetles, this photo gallery of nature’s nastiest animals will make you say, “eww!”",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Bacteria, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-aww-2,moment-of,Moment of Aw!,,Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",968,Mythology
https://kids.nationalgeographic.com/moment-of/article/moment-of-aww,moment-of,Moment of Aw!,"Cute alert! We’ve rounded up ten of the most adorable animals you’ll see this week, from lemurs to elephants to arctic fox pups. If you're in the mood to 'aww' out loud, these cuties should help.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Animals, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-oops-2,moment-of,Moment of Oops!,"We all make mistakes—even animals. Check out these silly photos of slipups, sticky situations, and tight spots made by lions, elephants, dogs, and more!",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Lion, Elephants, Monkeys, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-huh-3,moment-of,Moment of Huh?,"What is that? From pink lakes to superb birds, these photos will make you do a double take.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Proboscis Monkey, Ocean Sunfish (Mola), Sea cucumbers, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-wow-patterns,moment-of,Moment of Wow!,"Stop and see the nature. Check out these eight jaw-dropping photos of crazy-cool patterns made by zebras, bats, and more!",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Parrotfish, Plains zebras, Bats, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-eww-3,moment-of,Moment of Eww!,"From freaky fish to a foul fowl, meet a few of nature’s grossest creatures.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Animals, California condors, Photography"
https://kids.nationalgeographic.com/moment-of/article/moment-of-yum-2,moment-of,Moment of Yum!,"Is it lunchtime yet? From peckish primates to snacking snakes, these photos of critters chowing down might make you wish for a snack.",Unknown,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",785,"Egrets, Amphibians, Seabirds, Arctic skuas (Parasitic jaegers), Reptiles, Snakes, Lizards, Chameleons, Predators, Mammals, Anteaters, Insects, Giant anteaters, Apes, Orangutans, Photography"
https://kids.nationalgeographic.com/science/article/garnet,science,Garnet,January's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/1703ad8e-c96a-4ac8-b5db-252cd48e3bea/garnet-raw.jpg?w=374&h=210,547,
https://kids.nationalgeographic.com/science/article/amethyst,science,Amethyst,February's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/700eb706-3d23-4b37-9307-dc8ece63fa15/amethyst-raw.jpg?w=374&h=210,612,
https://kids.nationalgeographic.com/science/article/aquamarine,science,Aquamarine,March's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/94302b43-9ff3-40bd-ae80-52e9f2c1ebb2/aquamarine-raw.jpg?w=374&h=210,586,
https://kids.nationalgeographic.com/science/article/diamond,science,Diamond,April's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/c4290fcb-4d2d-4692-a9d1-f68c763b03c0/diamonds-raw.jpg?w=374&h=210,567,
https://kids.nationalgeographic.com/science/article/emerald,science,Emerald,May's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/28ed17be-5d54-4d2b-b60d-e9d0541a42fe/emerald-raw.jpg?w=374&h=210,659,
https://kids.nationalgeographic.com/science/article/opal,science,Opal,October's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/6df88c2c-e078-400c-9df0-05e2a1b2fc70/opal-raw.jpg?w=374&h=210,690,
https://kids.nationalgeographic.com/science/article/pearl,science,Pearl,June's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/92516801-818f-4beb-a385-d6b658350f19/pearl-raw.jpg?w=374&h=210,721,
https://kids.nationalgeographic.com/science/article/peridot,science,Peridot,August's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/ee5d5a55-fcfb-47a3-9434-c1c3f491dc75/peridot-raw.jpg?w=374&h=210,482,
https://kids.nationalgeographic.com/science/article/ruby,science,Ruby,July's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/83c01d07-e623-49cb-8ea3-fc2f3f1a07fa/ruby-raw.jpg?w=374&h=210,716,
https://kids.nationalgeographic.com/science/article/sapphire,science,Sapphire,September's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/28272dd8-4828-4841-8355-78be4dbec2da/sapphire-raw.jpg?w=374&h=210,497,
https://kids.nationalgeographic.com/science/article/topaz,science,Topaz,November's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/ef2203f3-271f-4ff2-b0e5-7f19f33ebbc9/topaz-raw.jpg?w=374&h=210,583,
https://kids.nationalgeographic.com/science/article/turquoise,science,Turquoise,December's birthstone,Catherine D. Hughes,,https://i.natgeofe.com/k/15a3b529-b931-417b-8e59-9f38085a7fe5/turquoise-raw.jpg?w=374&h=210,711,
https://kids.nationalgeographic.com/celebrations/article/earth-day,celebrations,History of Earth Day,Celebrate Earth Day with these tips for helping our environment.,Rose Davidson,,https://i.natgeofe.com/k/a64bafab-5f43-4ace-8d97-de2d8b196fcf/save-as-family-recycle.jpg?w=374&h=221,4053,"Environmental Concerns, Climate Change, Pollution"
