url,title,description,author,published_date,image_url,content_length,subjects
https://kids.nationalgeographic.com/history/article/amelia-earhart-timeline,Amelia Earhart,"One of the world’s first female pilots, Amelia Earhart broke records before mysteriously disappearing. Check out the time line below to learn about the life of this legend.",Kay Boatner,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1462,"Biography, Travel and Adventure"
https://kids.nationalgeographic.com/history/article/king-tut,Mummy Mystery: King Tut,Find out how legendary leader King Tut might have died.,Unknown,,https://i.natgeofe.com/k/6efd69a0-7af0-42bf-84d0-25bd6b19faf6/king-tut-textimage_6.jpg?w=374&h=210,2948,"Ancient History, People and Culture, Archaeology, Artifacts, Mummies, Burial Grounds, Tombs, Historic Sites, Death, Mysteries, Science and Technology"
https://kids.nationalgeographic.com/history/article/leonardo-da-vinci,Leonardo da Vinci,"This painter, inventor, and all-around supergenius rocked Renaissance Italy. Check out the timeline below to learn about the life of this legend.",Andrea Silen,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",1204,"Arts, Painting, Science and Technology, Innovation"
https://kids.nationalgeographic.com/history/article/wright-brothers,Taking Flight With the Wright Brothers,Find out how these inspiring aviators took to the skies.,Unknown,,https://i.natgeofe.com/k/599f79dd-823f-43fd-9170-4e7dd7e40017/wright-brothers-textimage_6.jpg?w=374&h=210,6383,"People and Culture, Historic Sites, Monuments, Exploration, Air Exploration, Science and Technology, Aeronautics, Aviation, Airplanes, Engineering, Technology, Travel and Adventure"
https://kids.nationalgeographic.com/history/article/alexander-hamilton,Alexander Hamilton,One of the Founding Fathers of the United States,Libby Romero,,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",5971,
https://kids.nationalgeographic.com/history/article/inca-civilization,Inca civilization,​See how this powerful culture ruled from the Andes mountains of Peru 500 years ago.,Jessica van Dop DeJesus,,https://i.natgeofe.com/k/c69e6e4e-bd6b-4909-833d-55492fdb7c3e/Machu-Picchu_Inca_KIDS_0323.jpg?w=374&h=250,6821,"Historic Sites, Gold"
https://kids.nationalgeographic.com/history/article/aztec-civilization,Aztec civilization,See how this powerful group ruled central Mexico 500 years ago.,Jessica van Dop DeJesus,,https://i.natgeofe.com/k/afab5ef6-7421-41da-8531-8178cb966105/OG_Tenochtitlan_Aztec-Culture_KIDS_0223.jpg?w=374&h=300,6544,"Architecture, History and Civilization"
https://kids.nationalgeographic.com/history/article/ancient-egypt,Ancient Egypt,Uncover the secrets of one of the world’s oldest civilizations.,Jessica van Dop DeJesus,,https://i.natgeofe.com/k/109a4e08-5ebc-48a5-99ab-3fbfc1bbd611/Giza_Egypt_KIDS_0123.jpg?w=374&h=249,8093,"Mythology, Pyramids, Pharaohs"
https://kids.nationalgeographic.com/history/article/ancient-rome,Ancient Rome,"Find out why this ancient civilization is still important more than 2,000 years after its fall.",Allyson Shaw,,https://i.natgeofe.com/k/a6c9f195-de20-445d-9d36-745ef56042c5/OG_Colosseum_Ancient-Rome_KIDS_1122.jpg?w=374&h=255,8127,"Monuments, Governments, Arts"
https://kids.nationalgeographic.com/history/article/the-discovery-of-king-tuts-tomb,The discovery of King Tut’s tomb,Find out how explorers uncovered this ancient Egyptian resting place.,Allyson Shaw,,https://i.natgeofe.com/k/c5d3b14a-009d-4776-b3ad-1e96c7f52216/Mask_Tut_KIDS_0922-crop.jpg?w=374&h=412,7239,Mummies
